word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ล่าง - ADJ),0.11343183068056004,-0.010725130282198828,0.1027067003983612,pos
(สินค้า - ADV),0.10245455674373165,0,0.10245455674373165,pos
(ปล้น - VERB),0.10952038824329935,-0.008492222617795938,0.10102816562550342,pos
(ยิ้มแย้ม - ADJ),0,-0.09772588489402097,-0.09772588489402097,neg
(แผงลอย - ADV),0.09624518966835398,0,0.09624518966835398,pos
(ป้าย - VERB),0,-0.09624518966835398,-0.09624518966835398,neg
(ไวย์ - ADV),0,-0.09624518966835398,-0.09624518966835398,neg
(รัสเซีย - ADJ),0,-0.09624518966835398,-0.09624518966835398,neg
(โคมไฟ - ADJ),0.0032340396663573683,-0.09925285184549004,-0.09601881217913268,neg
(บริสุทธิ์ - ADJ),0.09341444879575533,0,0.09341444879575533,pos
(บรรยาย - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(แจ้ง - VERB),0,-0.09341444879575533,-0.09341444879575533,neg
(คนโสด - VERB),0.0927439117223129,0,0.0927439117223129,pos
(เดี่ยว - VERB),0.0920606162045125,0,0.0920606162045125,pos
(เช็ค - VERB),0.09624518966835398,-0.004960059228093203,0.09128513044026078,pos
(เต้นรำ - VERB),0.09074546454444804,0,0.09074546454444804,pos
(บาหลี - VERB),0.09074546454444804,0,0.09074546454444804,pos
(ดีเจ - VERB),0.09074546454444804,0,0.09074546454444804,pos
(สลัด - VERB),0.09074546454444804,0,0.09074546454444804,pos
(ทน - ADJ),0,-0.09074546454444804,-0.09074546454444804,neg
(ควาย - VERB),0,-0.08984566448099063,-0.08984566448099063,neg
(รถเข็น - VERB),0,-0.08822475719599114,-0.08822475719599114,neg
(ปลอดโปร่ง - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(นี - VERB),0.08712306858762728,0,0.08712306858762728,pos
(ฉาก - ADJ),0,-0.08706354852696835,-0.08706354852696835,neg
(ดิ่ง - ADV),0.05881650479732743,-0.144367784502531,-0.08555127970520356,neg
(ชม - ADV),0.008700250542778383,-0.09341444879575533,-0.08471419825297695,neg
(แบ่ง - VERB),0.09624518966835398,-0.011676806099469417,0.08456838356888456,pos
(รองเท้าแตะ - VERB),0,-0.08456062539387353,-0.08456062539387353,neg
(ฉิบหาย - VERB),0,-0.08358134892251792,-0.08358134892251792,neg
(อาสาสมัคร - ADJ),0,-0.08358134892251792,-0.08358134892251792,neg
